@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute sound numeric
@attribute outputs-1 {0,1,2}

@data
23894,'2016/05/04 03:52:16:946',7,20.511236,18.528765,18.238203,0.040242,1
23895,'2016/05/04 03:52:16:946',7,20.511236,18.528765,18.238203,0.040242,1
23896,'2016/05/04 03:52:16:967',7,20.511236,18.528765,18.238203,0.040242,1
23897,'2016/05/04 03:52:16:967',7,20.511236,18.528765,18.238203,0.040242,1
23898,'2016/05/04 03:52:16:967',7,20.511236,18.528765,18.238203,0.040242,1
23899,'2016/05/04 03:52:16:968',7,20.511236,18.528765,18.238203,0.112969,1
23900,'2016/05/04 03:52:16:968',7,20.511236,18.528765,18.238203,0.186069,1
23901,'2016/05/04 03:52:17:004',7,20.511236,18.528765,18.953983,0.186069,1
23902,'2016/05/04 03:52:17:004',7,20.511236,19.163677,18.953983,0.186069,1
23903,'2016/05/04 03:52:17:004',7,21.182085,19.163677,18.953983,0.186069,1
23904,'2016/05/04 03:52:17:064',7,21.182085,19.163677,18.953983,0.186069,1
23905,'2016/05/04 03:52:17:064',7,21.182085,19.163677,18.953983,0.186069,1
23906,'2016/05/04 03:52:17:064',7,21.182085,19.163677,18.953983,0.186069,1
23907,'2016/05/04 03:52:17:066',7,21.182085,19.163677,18.953983,0.186069,1
23908,'2016/05/04 03:52:17:067',7,21.182085,19.163677,18.953983,0.186069,1
23909,'2016/05/04 03:52:17:067',7,21.182085,19.163677,18.953983,0.186069,1
23910,'2016/05/04 03:52:17:069',7,21.182085,19.163677,18.953983,0.116459,1
23911,'2016/05/04 03:52:17:069',7,21.182085,19.163677,18.953983,0.046848,1
23912,'2016/05/04 03:52:17:080',7,21.182085,19.163677,18.953983,0.046848,1
23913,'2016/05/04 03:52:17:080',7,21.182085,19.163677,18.953983,0.046848,1
23914,'2016/05/04 03:52:17:080',7,21.182085,19.163677,18.953983,0.046848,1
23915,'2016/05/04 03:52:17:117',7,21.182085,19.163677,19.686129,0.046848,1
23916,'2016/05/04 03:52:17:117',7,21.182085,19.751017,19.686129,0.046848,1
23917,'2016/05/04 03:52:17:117',7,21.782621,19.751017,19.686129,0.046848,1
23918,'2016/05/04 03:52:17:167',7,21.782621,19.751017,19.686129,0.046848,1
23919,'2016/05/04 03:52:17:167',7,21.782621,19.751017,19.686129,0.046848,1
23920,'2016/05/04 03:52:17:168',7,21.782621,19.751017,19.686129,0.046848,1
23921,'2016/05/04 03:52:17:168',7,21.782621,19.751017,19.686129,0.198004,1
23922,'2016/05/04 03:52:17:168',7,21.782621,19.751017,19.686129,0.34916,1
23923,'2016/05/04 03:52:17:170',7,21.782621,19.751017,19.686129,0.34916,1
23924,'2016/05/04 03:52:17:170',7,21.782621,19.751017,19.686129,0.34916,1
23925,'2016/05/04 03:52:17:170',7,21.782621,19.751017,19.686129,0.34916,1
23926,'2016/05/04 03:52:17:190',7,21.782621,19.751017,20.501589,0.34916,1
23927,'2016/05/04 03:52:17:190',7,21.782621,20.422052,20.501589,0.34916,1
23928,'2016/05/04 03:52:17:190',7,22.426817,20.422052,20.501589,0.34916,1
23929,'2016/05/04 03:52:17:229',7,22.426817,20.422052,20.501589,0.34916,1
23930,'2016/05/04 03:52:17:229',7,22.426817,20.422052,20.501589,0.34916,1
23931,'2016/05/04 03:52:17:229',7,22.426817,20.422052,20.501589,0.34916,1
23932,'2016/05/04 03:52:17:253',7,22.426817,20.422052,20.501589,0.34916,1
23933,'2016/05/04 03:52:17:253',7,22.426817,20.422052,20.501589,0.34916,1
23934,'2016/05/04 03:52:17:253',7,22.426817,20.422052,20.501589,0.34916,1
23935,'2016/05/04 03:52:17:268',7,22.426817,20.422052,20.501589,0.273238,1
23936,'2016/05/04 03:52:17:268',7,22.426817,20.422052,20.501589,0.197316,1
23937,'2016/05/04 03:52:17:309',7,22.426817,20.422052,21.437204,0.197316,1
23938,'2016/05/04 03:52:17:310',7,22.426817,21.150587,21.437204,0.197316,1
23939,'2016/05/04 03:52:17:310',7,23.170149,21.150587,21.437204,0.197316,1
23940,'2016/05/04 03:52:17:314',7,23.170149,21.150587,21.437204,0.197316,1
23941,'2016/05/04 03:52:17:314',7,23.170149,21.150587,21.437204,0.197316,1
23942,'2016/05/04 03:52:17:314',7,23.170149,21.150587,21.437204,0.197316,1
23943,'2016/05/04 03:52:17:334',7,23.170149,21.150587,21.437204,0.197316,1
23944,'2016/05/04 03:52:17:334',7,23.170149,21.150587,21.437204,0.197316,1
23945,'2016/05/04 03:52:17:334',7,23.170149,21.150587,21.437204,0.197316,1
23946,'2016/05/04 03:52:17:368',7,23.170149,21.150587,21.437204,0.197316,1
23947,'2016/05/04 03:52:17:368',7,23.170149,21.150587,21.437204,0.197316,1
23948,'2016/05/04 03:52:17:368',7,23.170149,21.150587,21.437204,0.197316,1
23949,'2016/05/04 03:52:17:368',7,23.170149,21.150587,21.437204,0.225836,1
23950,'2016/05/04 03:52:17:368',7,23.170149,21.150587,21.437204,0.254355,1
23951,'2016/05/04 03:52:17:404',7,23.170149,21.150587,21.768456,0.254355,1
23952,'2016/05/04 03:52:17:404',7,23.170149,21.107155,21.768456,0.254355,1
23953,'2016/05/04 03:52:17:404',7,23.097389,21.107155,21.768456,0.254355,1
23954,'2016/05/04 03:52:17:446',7,23.097389,21.107155,21.768456,0.254355,1
23955,'2016/05/04 03:52:17:446',7,23.097389,21.107155,21.768456,0.254355,1
23956,'2016/05/04 03:52:17:446',7,23.097389,21.107155,21.768456,0.254355,1
23957,'2016/05/04 03:52:17:448',7,23.097389,21.107155,21.768456,0.254355,1
23958,'2016/05/04 03:52:17:448',7,23.097389,21.107155,21.768456,0.254355,1
23959,'2016/05/04 03:52:17:449',7,23.097389,21.107155,21.768456,0.254355,1
23960,'2016/05/04 03:52:17:468',7,23.097389,21.107155,21.768456,0.195329,1
23961,'2016/05/04 03:52:17:468',7,23.097389,21.107155,21.768456,0.136303,1
23962,'2016/05/04 03:52:17:476',7,23.097389,21.107155,21.768456,0.136303,1
23963,'2016/05/04 03:52:17:476',7,23.097389,21.107155,21.768456,0.136303,1
23964,'2016/05/04 03:52:17:476',7,23.097389,21.107155,21.768456,0.136303,1
23965,'2016/05/04 03:52:17:522',7,23.097389,21.107155,22.853605,0.136303,1
23966,'2016/05/04 03:52:17:522',7,23.097389,22.026564,22.853605,0.136303,1
23967,'2016/05/04 03:52:17:523',7,24.007053,22.026564,22.853605,0.136303,1
23968,'2016/05/04 03:52:17:568',7,24.007053,22.026564,22.853605,0.099065,1
23969,'2016/05/04 03:52:17:568',7,24.007053,22.026564,22.853605,0.062062,1
23970,'2016/05/04 03:52:17:572',7,24.007053,22.026564,22.853605,0.062062,1
23971,'2016/05/04 03:52:17:572',7,24.007053,22.026564,22.853605,0.062062,1
23972,'2016/05/04 03:52:17:572',7,24.007053,22.026564,22.853605,0.062062,1
23973,'2016/05/04 03:52:17:590',7,24.007053,22.026564,23.987867,0.062062,1
23974,'2016/05/04 03:52:17:591',7,24.007053,22.923592,23.987867,0.062062,1
23975,'2016/05/04 03:52:17:591',7,24.841955,22.923592,23.987867,0.062062,1
23976,'2016/05/04 03:52:17:628',7,24.841955,22.923592,23.987867,0.062062,1
23977,'2016/05/04 03:52:17:628',7,24.841955,22.923592,23.987867,0.062062,1
23978,'2016/05/04 03:52:17:629',7,24.841955,22.923592,23.987867,0.062062,1
23979,'2016/05/04 03:52:17:656',7,24.841955,22.923592,23.987867,0.062062,1
23980,'2016/05/04 03:52:17:657',7,24.841955,22.923592,23.987867,0.062062,1
23981,'2016/05/04 03:52:17:657',7,24.841955,22.923592,23.987867,0.062062,1
23982,'2016/05/04 03:52:17:668',7,24.841955,22.923592,23.987867,0.090806,1
23983,'2016/05/04 03:52:17:668',7,24.841955,22.923592,23.987867,0.119316,1
23984,'2016/05/04 03:52:17:682',7,24.841955,22.923592,25.594223,0.119316,1
23985,'2016/05/04 03:52:17:682',7,24.841955,24.306541,25.594223,0.119316,1
23986,'2016/05/04 03:52:17:682',7,26.150124,24.306541,25.594223,0.119316,1
23987,'2016/05/04 03:52:17:719',7,26.150124,24.306541,25.594223,0.119316,1
23988,'2016/05/04 03:52:17:719',7,26.150124,24.306541,25.594223,0.119316,1
23989,'2016/05/04 03:52:17:719',7,26.150124,24.306541,25.594223,0.119316,1
23990,'2016/05/04 03:52:17:736',7,26.150124,24.306541,25.594223,0.119316,1
23991,'2016/05/04 03:52:17:736',7,26.150124,24.306541,25.594223,0.119316,1
23992,'2016/05/04 03:52:17:736',7,26.150124,24.306541,25.594223,0.119316,1
23993,'2016/05/04 03:52:17:752',7,26.150124,24.306541,25.594223,0.119316,1
23994,'2016/05/04 03:52:17:753',7,26.150124,24.306541,25.594223,0.119316,1
23995,'2016/05/04 03:52:17:753',7,26.150124,24.306541,25.594223,0.119316,1
23996,'2016/05/04 03:52:17:768',7,26.150124,24.306541,25.594223,0.204344,1
23997,'2016/05/04 03:52:17:768',7,26.150124,24.306541,25.594223,0.289372,1
23998,'2016/05/04 03:52:17:805',7,26.150124,24.306541,27.398289,0.289372,1
23999,'2016/05/04 03:52:17:805',7,26.150124,25.780174,27.398289,0.289372,1
24000,'2016/05/04 03:52:17:805',7,27.526358,25.780174,27.398289,0.289372,1
24001,'2016/05/04 03:52:17:849',7,27.526358,25.780174,27.398289,0.289372,1
24002,'2016/05/04 03:52:17:850',7,27.526358,25.780174,27.398289,0.289372,1
24003,'2016/05/04 03:52:17:850',7,27.526358,25.780174,27.398289,0.289372,1
24004,'2016/05/04 03:52:17:852',7,27.526358,25.780174,27.398289,0.289372,1
24005,'2016/05/04 03:52:17:853',7,27.526358,25.780174,27.398289,0.289372,1
24006,'2016/05/04 03:52:17:853',7,27.526358,25.780174,27.398289,0.289372,1
24007,'2016/05/04 03:52:17:869',7,27.526358,25.780174,27.398289,0.183965,1
24008,'2016/05/04 03:52:17:869',7,27.526358,25.780174,27.398289,0.078558,1
24009,'2016/05/04 03:52:17:880',7,27.526358,25.780174,27.398289,0.078558,1
24010,'2016/05/04 03:52:17:881',7,27.526358,25.780174,27.398289,0.078558,1
24011,'2016/05/04 03:52:17:881',7,27.526358,25.780174,27.398289,0.078558,1
24012,'2016/05/04 03:52:17:913',7,27.526358,25.780174,29.109453,0.078558,1
24013,'2016/05/04 03:52:17:913',7,27.526358,27.190104,29.109453,0.078558,1
24014,'2016/05/04 03:52:17:913',7,28.792496,27.190104,29.109453,0.078558,1
24015,'2016/05/04 03:52:17:951',7,28.792496,27.190104,29.109453,0.078558,1
24016,'2016/05/04 03:52:17:951',7,28.792496,27.190104,29.109453,0.078558,1
24017,'2016/05/04 03:52:17:951',7,28.792496,27.190104,29.109453,0.078558,1
24018,'2016/05/04 03:52:17:963',7,28.792496,27.190104,29.109453,0.078558,1
24019,'2016/05/04 03:52:17:964',7,28.792496,27.190104,29.109453,0.078558,1
24020,'2016/05/04 03:52:17:964',7,28.792496,27.190104,29.109453,0.078558,1
24021,'2016/05/04 03:52:17:968',7,28.792496,27.190104,29.109453,0.118411,1
24022,'2016/05/04 03:52:17:968',7,28.792496,27.190104,29.109453,0.158308,1
24023,'2016/05/04 03:52:18:001',7,28.792496,27.190104,30.675358,0.158308,1
24024,'2016/05/04 03:52:18:002',7,28.792496,28.515881,30.675358,0.158308,1
24025,'2016/05/04 03:52:18:002',7,30.000069,28.515881,30.675358,0.158308,1
24026,'2016/05/04 03:52:18:052',7,30.000069,28.515881,30.675358,0.158308,1
24027,'2016/05/04 03:52:18:052',7,30.000069,28.515881,30.675358,0.158308,1
24028,'2016/05/04 03:52:18:052',7,30.000069,28.515881,30.675358,0.158308,1
24029,'2016/05/04 03:52:18:054',7,30.000069,28.515881,30.675358,0.158308,1
24030,'2016/05/04 03:52:18:054',7,30.000069,28.515881,30.675358,0.158308,1
24031,'2016/05/04 03:52:18:054',7,30.000069,28.515881,30.675358,0.158308,1
24032,'2016/05/04 03:52:18:068',7,30.000069,28.515881,30.675358,0.159525,1
24033,'2016/05/04 03:52:18:068',7,30.000069,28.515881,30.675358,0.161485,1
24034,'2016/05/04 03:52:18:070',7,30.000069,28.515881,30.675358,0.161485,1
24035,'2016/05/04 03:52:18:070',7,30.000069,28.515881,30.675358,0.161485,1
24036,'2016/05/04 03:52:18:070',7,30.000069,28.515881,30.675358,0.161485,1
24037,'2016/05/04 03:52:18:110',7,30.000069,28.515881,30.974146,0.161485,1
24038,'2016/05/04 03:52:18:110',7,30.000069,29.007616,30.974146,0.161485,1
24039,'2016/05/04 03:52:18:110',7,30.407661,29.007616,30.974146,0.161485,1
24040,'2016/05/04 03:52:18:163',7,30.407661,29.007616,30.974146,0.161485,1
24041,'2016/05/04 03:52:18:163',7,30.407661,29.007616,30.974146,0.161485,1
24042,'2016/05/04 03:52:18:163',7,30.407661,29.007616,30.974146,0.161485,1
24043,'2016/05/04 03:52:18:164',7,30.407661,29.007616,30.974146,0.161485,1
24044,'2016/05/04 03:52:18:165',7,30.407661,29.007616,30.974146,0.161485,1
24045,'2016/05/04 03:52:18:165',7,30.407661,29.007616,30.974146,0.161485,1
24046,'2016/05/04 03:52:18:168',7,30.407661,29.007616,30.974146,0.236662,1
24047,'2016/05/04 03:52:18:169',7,30.407661,29.007616,30.974146,0.311052,1
24048,'2016/05/04 03:52:18:191',7,30.407661,29.007616,30.616693,0.311052,1
24049,'2016/05/04 03:52:18:191',7,30.407661,28.86046,30.616693,0.311052,1
24050,'2016/05/04 03:52:18:191',7,30.27754,28.86046,30.616693,0.311052,1
24051,'2016/05/04 03:52:18:228',7,30.27754,28.86046,30.616693,0.311052,1
24052,'2016/05/04 03:52:18:228',7,30.27754,28.86046,30.616693,0.311052,1
24053,'2016/05/04 03:52:18:229',7,30.27754,28.86046,30.616693,0.311052,1
24054,'2016/05/04 03:52:18:255',7,30.27754,28.86046,30.616693,0.311052,1
24055,'2016/05/04 03:52:18:255',7,30.27754,28.86046,30.616693,0.311052,1
24056,'2016/05/04 03:52:18:255',7,30.27754,28.86046,30.616693,0.311052,1
24057,'2016/05/04 03:52:18:268',7,30.27754,28.86046,30.616693,0.224899,1
24058,'2016/05/04 03:52:18:268',7,30.27754,28.86046,30.616693,0.138747,1
24059,'2016/05/04 03:52:18:308',7,30.27754,28.86046,31.212505,0.138747,1
24060,'2016/05/04 03:52:18:309',7,30.27754,29.468208,31.212505,0.138747,1
24061,'2016/05/04 03:52:18:309',7,31.010061,29.468208,31.212505,0.138747,1
24062,'2016/05/04 03:52:18:312',7,31.010061,29.468208,31.212505,0.138747,1
24063,'2016/05/04 03:52:18:313',7,31.010061,29.468208,31.212505,0.138747,1
24064,'2016/05/04 03:52:18:313',7,31.010061,29.468208,31.212505,0.138747,1
24065,'2016/05/04 03:52:18:337',7,31.010061,29.468208,31.212505,0.138747,1
24066,'2016/05/04 03:52:18:337',7,31.010061,29.468208,31.212505,0.138747,1
24067,'2016/05/04 03:52:18:337',7,31.010061,29.468208,31.212505,0.138747,1
24068,'2016/05/04 03:52:18:368',7,31.010061,29.468208,31.212505,0.0811,1
24069,'2016/05/04 03:52:18:368',7,31.010061,29.468208,31.212505,0.023453,1
24070,'2016/05/04 03:52:18:375',7,31.010061,29.468208,31.212505,0.023453,1
24071,'2016/05/04 03:52:18:375',7,31.010061,29.468208,31.212505,0.023453,1
24072,'2016/05/04 03:52:18:376',7,31.010061,29.468208,31.212505,0.023453,1
24073,'2016/05/04 03:52:18:410',7,31.010061,29.468208,30.714647,0.023453,1
24074,'2016/05/04 03:52:18:410',7,31.010061,28.938427,30.714647,0.023453,1
24075,'2016/05/04 03:52:18:410',7,30.564838,28.938427,30.714647,0.023453,1
24076,'2016/05/04 03:52:18:437',7,30.564838,28.938427,30.714647,0.023453,1
24077,'2016/05/04 03:52:18:438',7,30.564838,28.938427,30.714647,0.023453,1
24078,'2016/05/04 03:52:18:438',7,30.564838,28.938427,30.714647,0.023453,1
24079,'2016/05/04 03:52:18:439',7,30.564838,28.938427,30.714647,0.023453,1
24080,'2016/05/04 03:52:18:439',7,30.564838,28.938427,30.714647,0.023453,1
24081,'2016/05/04 03:52:18:439',7,30.564838,28.938427,30.714647,0.023453,1
24082,'2016/05/04 03:52:18:468',7,30.564838,28.938427,30.714647,0.024362,1
24083,'2016/05/04 03:52:18:468',7,30.564838,28.938427,30.714647,0.025271,1
24084,'2016/05/04 03:52:18:471',7,30.564838,28.938427,30.714647,0.025271,1
24085,'2016/05/04 03:52:18:471',7,30.564838,28.938427,30.714647,0.025271,1
24086,'2016/05/04 03:52:18:471',7,30.564838,28.938427,30.714647,0.025271,1
24087,'2016/05/04 03:52:18:519',7,30.564838,28.938427,30.071812,0.025271,1
24088,'2016/05/04 03:52:18:519',7,30.564838,28.500345,30.071812,0.025271,1
24089,'2016/05/04 03:52:18:519',7,30.290443,28.500345,30.071812,0.025271,1
24090,'2016/05/04 03:52:18:564',7,30.290443,28.500345,30.071812,0.025271,1
24091,'2016/05/04 03:52:18:565',7,30.290443,28.500345,30.071812,0.025271,1
24092,'2016/05/04 03:52:18:565',7,30.290443,28.500345,30.071812,0.025271,1
24093,'2016/05/04 03:52:18:568',7,30.290443,28.500345,30.071812,0.025271,1
24094,'2016/05/04 03:52:18:569',7,30.290443,28.500345,30.071812,0.076732,1
24095,'2016/05/04 03:52:18:569',7,30.290443,28.500345,30.071812,0.128192,1
24096,'2016/05/04 03:52:18:569',7,30.290443,28.500345,30.071812,0.128192,1
24097,'2016/05/04 03:52:18:570',7,30.290443,28.500345,30.071812,0.128192,1
24098,'2016/05/04 03:52:18:595',7,30.290443,28.500345,29.860815,0.128192,1
24099,'2016/05/04 03:52:18:596',7,30.290443,28.533667,29.860815,0.128192,1
24100,'2016/05/04 03:52:18:596',7,30.453815,28.533667,29.860815,0.128192,1
24101,'2016/05/04 03:52:18:646',7,30.453815,28.533667,29.860815,0.128192,1
24102,'2016/05/04 03:52:18:646',7,30.453815,28.533667,29.860815,0.128192,1
24103,'2016/05/04 03:52:18:646',7,30.453815,28.533667,29.860815,0.128192,1
24104,'2016/05/04 03:52:18:648',7,30.453815,28.533667,29.860815,0.128192,1
24105,'2016/05/04 03:52:18:648',7,30.453815,28.533667,29.860815,0.128192,1
24106,'2016/05/04 03:52:18:648',7,30.453815,28.533667,29.860815,0.128192,1
24107,'2016/05/04 03:52:18:668',7,30.453815,28.533667,29.860815,0.099994,1
24108,'2016/05/04 03:52:18:668',7,30.453815,28.533667,29.860815,0.071797,1
24109,'2016/05/04 03:52:18:672',7,30.453815,28.533667,29.860815,0.071797,1
24110,'2016/05/04 03:52:18:672',7,30.453815,28.533667,29.860815,0.071797,1
24111,'2016/05/04 03:52:18:672',7,30.453815,28.533667,29.860815,0.071797,1
24112,'2016/05/04 03:52:18:710',7,30.453815,28.533667,30.764994,0.071797,1
24113,'2016/05/04 03:52:18:710',7,30.453815,29.528646,30.764994,0.071797,1
24114,'2016/05/04 03:52:18:710',7,31.531733,29.528646,30.764994,0.071797,1
24115,'2016/05/04 03:52:18:753',7,31.531733,29.528646,30.764994,0.071797,1
24116,'2016/05/04 03:52:18:753',7,31.531733,29.528646,30.764994,0.071797,1
24117,'2016/05/04 03:52:18:753',7,31.531733,29.528646,30.764994,0.071797,1
24118,'2016/05/04 03:52:18:768',7,31.531733,29.528646,30.764994,0.059111,1
24119,'2016/05/04 03:52:18:769',7,31.531733,29.528646,30.764994,0.046055,1
24120,'2016/05/04 03:52:18:770',7,31.531733,29.528646,30.764994,0.046055,1
24121,'2016/05/04 03:52:18:771',7,31.531733,29.528646,30.764994,0.046055,1
24122,'2016/05/04 03:52:18:771',7,31.531733,29.528646,30.764994,0.046055,1
24123,'2016/05/04 03:52:18:811',7,31.531733,29.528646,31.373728,0.046055,1
24124,'2016/05/04 03:52:18:811',7,31.531733,30.264462,31.373728,0.046055,1
24125,'2016/05/04 03:52:18:812',7,32.235962,30.264462,31.373728,0.046055,1
24126,'2016/05/04 03:52:18:864',7,32.235962,30.264462,31.373728,0.046055,1
24127,'2016/05/04 03:52:18:864',7,32.235962,30.264462,31.373728,0.046055,1
24128,'2016/05/04 03:52:18:864',7,32.235962,30.264462,31.373728,0.046055,1
24129,'2016/05/04 03:52:18:868',7,32.235962,30.264462,31.373728,0.046055,1
24130,'2016/05/04 03:52:18:868',7,32.235962,30.264462,31.373728,0.046055,1
24131,'2016/05/04 03:52:18:868',7,32.235962,30.264462,31.373728,0.046055,1
24132,'2016/05/04 03:52:18:869',7,32.235962,30.264462,31.373728,0.057259,1
24133,'2016/05/04 03:52:18:869',7,32.235962,30.264462,31.373728,0.068812,1
24134,'2016/05/04 03:52:18:888',7,32.235962,30.264462,31.373728,0.068812,1
24135,'2016/05/04 03:52:18:889',7,32.235962,30.264462,31.373728,0.068812,1
24136,'2016/05/04 03:52:18:889',7,32.235962,30.264462,31.373728,0.068812,1
24137,'2016/05/04 03:52:18:911',7,32.235962,30.264462,29.31896,0.068812,1
24138,'2016/05/04 03:52:18:911',7,32.235962,28.61775,29.31896,0.068812,1
24139,'2016/05/04 03:52:18:912',7,30.797615,28.61775,29.31896,0.068812,1
24140,'2016/05/04 03:52:18:963',7,30.797615,28.61775,29.31896,0.068812,1
24141,'2016/05/04 03:52:18:963',7,30.797615,28.61775,29.31896,0.068812,1
24142,'2016/05/04 03:52:18:963',7,30.797615,28.61775,29.31896,0.068812,1
24143,'2016/05/04 03:52:18:966',7,30.797615,28.61775,29.31896,0.068812,1
24144,'2016/05/04 03:52:18:966',7,30.797615,28.61775,29.31896,0.068812,1
24145,'2016/05/04 03:52:18:966',7,30.797615,28.61775,29.31896,0.068812,1
24146,'2016/05/04 03:52:18:968',7,30.797615,28.61775,29.31896,0.047317,1
24147,'2016/05/04 03:52:18:969',7,30.797615,28.61775,29.31896,0.025843,1
24148,'2016/05/04 03:52:18:992',7,30.797615,28.61775,27.511305,0.025843,1
24149,'2016/05/04 03:52:18:992',7,30.797615,26.74564,27.511305,0.025843,1
24150,'2016/05/04 03:52:18:992',7,29.003925,26.74564,27.511305,0.025843,1
24151,'2016/05/04 03:52:19:047',7,29.003925,26.74564,27.511305,0.025843,1
24152,'2016/05/04 03:52:19:047',7,29.003925,26.74564,27.511305,0.025843,1
24153,'2016/05/04 03:52:19:047',7,29.003925,26.74564,27.511305,0.025843,1
24154,'2016/05/04 03:52:19:049',7,29.003925,26.74564,27.511305,0.025843,1
24155,'2016/05/04 03:52:19:050',7,29.003925,26.74564,27.511305,0.025843,1
24156,'2016/05/04 03:52:19:051',7,29.003925,26.74564,27.511305,0.025843,1
24157,'2016/05/04 03:52:19:068',7,29.003925,26.74564,27.511305,0.032006,1
24158,'2016/05/04 03:52:19:068',7,29.003925,26.74564,27.511305,0.038169,1
24159,'2016/05/04 03:52:19:080',7,29.003925,26.74564,27.14747,0.038169,1
24160,'2016/05/04 03:52:19:080',7,29.003925,26.131126,27.14747,0.038169,1
24161,'2016/05/04 03:52:19:080',7,28.491093,26.131126,27.14747,0.038169,1
24162,'2016/05/04 03:52:19:109',7,28.491093,26.131126,27.14747,0.038169,1
24163,'2016/05/04 03:52:19:109',7,28.491093,26.131126,27.14747,0.038169,1
24164,'2016/05/04 03:52:19:109',7,28.491093,26.131126,27.14747,0.038169,1
24165,'2016/05/04 03:52:19:137',7,28.491093,26.131126,27.14747,0.038169,1
24166,'2016/05/04 03:52:19:137',7,28.491093,26.131126,27.14747,0.038169,1
24167,'2016/05/04 03:52:19:137',7,28.491093,26.131126,27.14747,0.038169,1
24168,'2016/05/04 03:52:19:153',7,28.491093,26.131126,27.14747,0.038169,1
24169,'2016/05/04 03:52:19:153',7,28.491093,26.131126,27.14747,0.038169,1
24170,'2016/05/04 03:52:19:153',7,28.491093,26.131126,27.14747,0.038169,1
24171,'2016/05/04 03:52:19:168',7,28.491093,26.131126,27.14747,0.039006,1
24172,'2016/05/04 03:52:19:169',7,28.491093,26.131126,27.14747,0.039844,1
24173,'2016/05/04 03:52:19:190',7,28.491093,26.131126,28.242611,0.039844,1
24174,'2016/05/04 03:52:19:191',7,28.491093,26.866428,28.242611,0.039844,1
24175,'2016/05/04 03:52:19:191',7,29.295622,26.866428,28.242611,0.039844,1
24176,'2016/05/04 03:52:19:229',7,29.295622,26.866428,28.242611,0.039844,1
24177,'2016/05/04 03:52:19:229',7,29.295622,26.866428,28.242611,0.039844,1
24178,'2016/05/04 03:52:19:229',7,29.295622,26.866428,28.242611,0.039844,1
24179,'2016/05/04 03:52:19:246',7,29.295622,26.866428,28.242611,0.039844,1
24180,'2016/05/04 03:52:19:246',7,29.295622,26.866428,28.242611,0.039844,1
24181,'2016/05/04 03:52:19:246',7,29.295622,26.866428,28.242611,0.039844,1
24182,'2016/05/04 03:52:19:268',7,29.295622,26.866428,28.242611,0.048459,1
24183,'2016/05/04 03:52:19:268',7,29.295622,26.866428,28.242611,0.057074,1
24184,'2016/05/04 03:52:19:270',7,29.295622,26.866428,29.492908,0.057074,1
24185,'2016/05/04 03:52:19:271',7,29.295622,27.786814,29.492908,0.057074,1
24186,'2016/05/04 03:52:19:271',7,30.295712,27.786814,29.492908,0.057074,1
24187,'2016/05/04 03:52:19:309',7,30.295712,27.786814,29.492908,0.057074,1
24188,'2016/05/04 03:52:19:309',7,30.295712,27.786814,29.492908,0.057074,1
24189,'2016/05/04 03:52:19:309',7,30.295712,27.786814,29.492908,0.057074,1
24190,'2016/05/04 03:52:19:363',7,30.295712,27.786814,29.492908,0.057074,1
24191,'2016/05/04 03:52:19:364',7,30.295712,27.786814,29.492908,0.057074,1
24192,'2016/05/04 03:52:19:364',7,30.295712,27.786814,29.492908,0.057074,1
24193,'2016/05/04 03:52:19:367',7,30.295712,27.786814,29.492908,0.057074,1
24194,'2016/05/04 03:52:19:367',7,30.295712,27.786814,29.492908,0.057074,1
24195,'2016/05/04 03:52:19:367',7,30.295712,27.786814,29.492908,0.057074,1
24196,'2016/05/04 03:52:19:368',7,30.295712,27.786814,29.492908,0.048654,1
24197,'2016/05/04 03:52:19:369',7,30.295712,27.786814,29.492908,0.040235,1
24198,'2016/05/04 03:52:19:391',7,30.295712,27.786814,29.492908,0.040235,1
24199,'2016/05/04 03:52:19:391',7,30.295712,27.786814,29.492908,0.040235,1
24200,'2016/05/04 03:52:19:391',7,30.295712,27.786814,29.492908,0.040235,1
24201,'2016/05/04 03:52:19:448',7,30.295712,27.786814,57.678493,0.040235,1
24202,'2016/05/04 03:52:19:448',7,30.295712,50.10836,57.678493,0.040235,1
24203,'2016/05/04 03:52:19:448',7,50.773132,50.10836,57.678493,0.040235,1
24204,'2016/05/04 03:52:19:452',7,50.773132,50.10836,57.678493,0.040235,1
24205,'2016/05/04 03:52:19:452',7,50.773132,50.10836,57.678493,0.040235,1
24206,'2016/05/04 03:52:19:452',7,50.773132,50.10836,57.678493,0.040235,1
24207,'2016/05/04 03:52:19:468',7,50.773132,50.10836,57.678493,0.060504,1
24208,'2016/05/04 03:52:19:468',7,50.773132,50.10836,57.678493,0.080783,1
24209,'2016/05/04 03:52:19:477',7,50.773132,50.10836,57.678493,0.080783,1
24210,'2016/05/04 03:52:19:477',7,50.773132,50.10836,57.678493,0.080783,1
24211,'2016/05/04 03:52:19:477',7,50.773132,50.10836,57.678493,0.080783,1
24212,'2016/05/04 03:52:19:510',7,50.773132,50.10836,64.734711,0.080783,1
24213,'2016/05/04 03:52:19:510',7,50.773132,57.180912,64.734711,0.080783,1
24214,'2016/05/04 03:52:19:510',7,57.781033,57.180912,64.734711,0.080783,1
24215,'2016/05/04 03:52:19:553',7,57.781033,57.180912,64.734711,0.080783,1
